Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield,Potential_Yield,Yield_Gap,Gap_Trend
Rice,2006,Autumn     ,Kerala,83859.0,191241,3429.7,10709632.89,18448.98,2.270769231,2.6717857145,0.40101648349999985,-0.015183233252785226
Rice,2006,Summer     ,Kerala,35946.0,103571,3429.7,4590663.66,7908.12,2.497857143,2.6717857145,0.17392857149999985,-0.015183233252785226
Rice,2006,Winter     ,Kerala,143724.0,346763,3429.7,18354992.04,31619.28,2.286428571,2.6717857145,0.38535714349999983,-0.015183233252785226
Rice,2006,Kharif     ,Tamil Nadu,1931397.0,6610607,927.9,246658710.9,424907.34,3.584827586,4.2939447004,0.7091171144000001,-0.03916288575278614
Rice,2006,Autumn     ,West Bengal,283859.0,575294,1631.4,36251632.89,62448.98,2.001111111,3.1652222222,1.1641111112,-0.02538314263621085
Rice,2006,Summer     ,West Bengal,1401233.0,4520656,1631.4,178951466.4,308271.26,3.028888889,3.1652222222,0.13633333320000007,-0.02538314263621085
Rice,2006,Winter     ,West Bengal,4001936.0,9649942,1631.4,511087246.6,880425.92,2.291666667,3.1652222222,0.8735555552000003,-0.02538314263621085
Wheat,2006,Rabi       ,West Bengal,350621.0,799876,1631.4,44777807.91,77136.62,2.168888889,2.603,0.434111111,-0.02663665735044556
Rice,2007,Kharif     ,Puducherry,4379.0,12878,1434.5875,584158.6,700.64,2.986666667,3.5283333335,0.5416666664999998,-0.026797647981538435
Rice,2007,Rabi       ,Puducherry,11411.0,28051,1434.5875,1522227.4,1825.76,3.02,3.5283333335,0.5083333335,-0.026797647981538435
Rice,2007,Summer     ,Puducherry,4647.0,12395,1434.5875,619909.8,743.52,2.21,3.5283333335,1.3183333335,-0.026797647981538435
Rice,2007,Autumn     ,Assam,354115.0,347992,2154.1,47238941.0,56658.4,1.082592593,2.4883846153999998,1.4057920223999998,-0.028511385842826392
Rice,2007,Summer     ,Assam,322889.0,731851,2154.1,43073392.6,51662.24,2.085925926,2.4883846153999998,0.40245868939999996,-0.028511385842826392
Rice,2007,Winter     ,Assam,1646992.0,2238765,2154.1,219708732.8,263518.72,1.36962963,2.4883846153999998,1.1187549853999998,-0.028511385842826392
Wheat,2007,Rabi       ,Assam,56069.0,70797,2154.1,7479604.6,8971.04,1.225185185,1.2713466664000002,0.046161481400000204,-0.0038919316481200567
Rice,2007,Kharif     ,Karnataka,1051466.0,2791181,1323.3,140265564.4,168234.56,2.567586207,2.9473214288,0.37973522179999986,-0.02526597494249578
Rice,2007,Rabi       ,Karnataka,40325.0,86756,1323.3,5379355.0,6452.0,2.255333333,2.9473214288,0.6919880958000002,-0.02526597494249578
Rice,2007,Summer     ,Karnataka,324525.0,990578,1323.3,43291635.0,51924.0,2.846923077,2.9473214288,0.10039835180000001,-0.02526597494249578
Wheat,2007,Rabi       ,Karnataka,275583.0,280384,1323.3,36762772.2,44093.28,1.018,1.0787142858,0.060714285800000045,-0.014056544149348503
Rice,2007,Autumn     ,Kerala,77533.0,168108,3489.6,10342902.2,12405.28,2.07,2.6717857145,0.6017857145000001,-0.015183233252785226
Rice,2007,Summer     ,Kerala,45447.0,109277,3489.6,6062629.8,7271.52,2.335714286,2.6717857145,0.33607142849999994,-0.015183233252785226
Rice,2007,Winter     ,Kerala,105958.0,251103,3489.6,14134797.2,16953.28,2.252857143,2.6717857145,0.41892857149999996,-0.015183233252785226
Rice,2007,Kharif     ,Tamil Nadu,1789170.0,5039954,1067.2,238675278.0,286267.2,3.213793103,4.2939447004,1.0801515974,-0.03916288575278614
Rice,2007,Autumn     ,West Bengal,281618.0,565825,2007.5,37567841.2,45058.88,1.956111111,3.1652222222,1.2091111112000001,-0.02538314263621085
Rice,2007,Summer     ,West Bengal,1511593.0,4926105,2007.5,201646506.2,241854.88,3.048888889,3.1652222222,0.11633333320000006,-0.02538314263621085
Rice,2007,Winter     ,West Bengal,3926544.0,9227590,2007.5,523800969.6,628247.04,2.261666667,3.1652222222,0.9035555552000001,-0.02538314263621085
Wheat,2007,Rabi       ,West Bengal,352579.0,917284,2007.5,47034038.6,56412.64,2.452222222,2.603,0.15077777800000014,-0.02663665735044556
Rice,2008,Kharif     ,Puducherry,4493.0,12290,1434.5875,642678.72,404.37,3.0,3.5283333335,0.5283333335,-0.026797647981538435
Rice,2008,Rabi       ,Puducherry,11306.0,24163,1434.5875,1617210.24,1017.54,2.82,3.5283333335,0.7083333335000002,-0.026797647981538435
Rice,2008,Summer     ,Puducherry,4981.0,14263,1434.5875,712482.24,448.29,2.125,3.5283333335,1.4033333335,-0.026797647981538435
Rice,2008,Kharif     ,Andhra Pradesh,2803076.0,8379635,944.6,400951991.0,252276.84,2.913636364,3.606538462,0.6929020980000002,-0.040348145789222745
Rice,2008,Rabi       ,Andhra Pradesh,1584140.0,5861498,944.6,226595385.6,142572.6,3.236818182,3.606538462,0.3697202800000001,-0.040348145789222745
Wheat,2008,Rabi       ,Andhra Pradesh,13687.0,15421,944.6,1957788.48,1231.83,1.026666667,1.2896666668999999,0.2629999998999999,0.0010057755036590808
Rice,2008,Autumn     ,Assam,350649.0,374010,2109.9,50156832.96,31558.41,1.117777778,2.4883846153999998,1.3706068373999998,-0.028511385842826392
Rice,2008,Summer     ,Assam,360266.0,768582,2109.9,51532448.64,32423.94,1.951153846,2.4883846153999998,0.5372307693999998,-0.028511385842826392
Rice,2008,Winter     ,Assam,1773211.0,2865843,2109.9,253640101.4,159588.99,1.607407407,2.4883846153999998,0.8809772083999998,-0.028511385842826392
Wheat,2008,Rabi       ,Assam,50053.0,54551,2109.9,7159581.12,4504.77,1.045769231,1.2713466664000002,0.2255774354000002,-0.0038919316481200567
Rice,2008,Kharif     ,Karnataka,1129883.0,2906761,1164.1,161618464.3,101689.47,2.513448276,2.9473214288,0.43387315279999994,-0.02526597494249578
Rice,2008,Rabi       ,Karnataka,40982.0,89072,1164.1,5862065.28,3688.38,2.514166667,2.9473214288,0.4331547618,-0.02526597494249578
Rice,2008,Summer     ,Karnataka,343122.0,1035706,1164.1,49080170.88,30880.98,2.786923077,2.9473214288,0.16039835180000006,-0.02526597494249578
Wheat,2008,Rabi       ,Karnataka,268600.0,257181,1164.1,38420544.0,24174.0,1.012857143,1.0787142858,0.0658571428000001,-0.014056544149348503
Rice,2008,Autumn     ,Kerala,79381.0,192770,2524.8,11354658.24,7144.29,2.295384615,2.6717857145,0.3764010994999998,-0.015183233252785226
Rice,2008,Summer     ,Kerala,49762.0,148370,2524.8,7117956.48,4478.58,2.446428571,2.6717857145,0.2253571434999997,-0.015183233252785226
Rice,2008,Winter     ,Kerala,105122.0,249101,2524.8,15036650.88,9460.98,2.260714286,2.6717857145,0.4110714285000001,-0.015183233252785226
Rice,2008,Autumn     ,Meghalaya,32570.0,41908,3114.3,4658812.8,2931.3,1.53,2.5521818184,1.0221818183999998,-0.04611595517529644
Rice,2008,Summer     ,Meghalaya,12752.0,46600,3114.3,1824046.08,1147.68,2.154285714,2.5521818184,0.3978961044,-0.04611595517529644
Rice,2008,Winter     ,Meghalaya,62723.0,115354,3114.3,8971897.92,5645.07,1.802857143,2.5521818184,0.7493246753999998,-0.04611595517529644
Wheat,2008,Rabi       ,Meghalaya,416.0,739,3114.3,59504.64,37.44,1.245,1.6378,0.3927999999999998,-0.00508177570093457
Rice,2008,Kharif     ,Tamil Nadu,1931603.0,5183385,1201.9,276296493.1,173844.27,3.562580645,4.2939447004,0.7313640553999998,-0.03916288575278614
Rice,2008,Autumn     ,West Bengal,292444.0,604968,1560.1,41831189.76,26319.96,2.04,3.1652222222,1.1252222222000001,-0.02538314263621085
Rice,2008,Summer     ,West Bengal,1556662.0,4358011,1560.1,222664932.5,140099.58,2.646666667,3.1652222222,0.5185555552000003,-0.02538314263621085
Rice,2008,Winter     ,West Bengal,4086590.0,10074261,1560.1,584545833.6,367793.1,2.393888889,3.1652222222,0.7713333332000003,-0.02538314263621085
Wheat,2008,Rabi       ,West Bengal,306985.0,764528,1560.1,43911134.4,27628.65,2.172777778,2.603,0.43022222200000027,-0.02663665735044556
Rice,2009,Kharif     ,Puducherry,4650.0,13501,1434.5875,724563.0,790.5,2.893333333,3.5283333335,0.6350000004999998,-0.026797647981538435
Rice,2009,Rabi       ,Puducherry,11178.0,25378,1434.5875,1741755.96,1900.26,2.903333333,3.5283333335,0.6250000005,-0.026797647981538435
Rice,2009,Summer     ,Puducherry,5098.0,13451,1434.5875,794370.36,866.66,1.965,3.5283333335,1.5633333335,-0.026797647981538435
Rice,2009,Kharif     ,Andhra Pradesh,2062870.0,5956396,711.0,321436403.4,350687.9,2.790909091,3.606538462,0.815629371,-0.040348145789222745
Rice,2009,Rabi       ,Andhra Pradesh,1377866.0,4881871,711.0,214699080.1,234237.22,3.098636364,3.606538462,0.5079020980000002,-0.040348145789222745
Wheat,2009,Rabi       ,Andhra Pradesh,9872.0,10319,711.0,1538255.04,1678.24,0.95,1.2896666668999999,0.3396666668999999,0.0010057755036590808
Rice,2009,Autumn     ,Assam,340830.0,334655,1727.1,53108130.6,57941.1,1.070740741,2.4883846153999998,1.4176438743999997,-0.028511385842826392
Rice,2009,Summer     ,Assam,394442.0,859790,1727.1,61461952.44,67055.14,1.903703704,2.4883846153999998,0.5846809113999998,-0.028511385842826392
Rice,2009,Winter     ,Assam,1762324.0,3213979,1727.1,274605325.7,299595.08,1.780740741,2.4883846153999998,0.7076438743999998,-0.028511385842826392
Wheat,2009,Rabi       ,Assam,60067.0,65301,1727.1,9359639.94,10211.39,1.097037037,1.2713466664000002,0.17430962940000017,-0.0038919316481200567
Rice,2009,Kharif     ,Karnataka,1102221.0,2734838,1321.0,171748076.2,187377.57,2.397931034,2.9473214288,0.5493903948000001,-0.02526597494249578
Rice,2009,Rabi       ,Karnataka,37747.0,84636,1321.0,5881737.54,6416.99,2.416666667,2.9473214288,0.5306547618000002,-0.02526597494249578
Rice,2009,Summer     ,Karnataka,346510.0,1057933,1321.0,53993188.2,58906.7,2.806923077,2.9473214288,0.14039835180000004,-0.02526597494249578
Wheat,2009,Rabi       ,Karnataka,283427.0,263877,1321.0,44163595.14,48182.59,0.919285714,1.0787142858,0.15942857180000003,-0.014056544149348503
Rice,2009,Autumn     ,Kerala,77249.0,192050,2821.5,12036939.18,13132.33,2.303076923,2.6717857145,0.3687087915,-0.015183233252785226
Rice,2009,Summer     ,Kerala,49279.0,134005,2821.5,7678653.78,8377.43,2.385,2.6717857145,0.2867857145000001,-0.015183233252785226
Rice,2009,Winter     ,Kerala,107485.0,272284,2821.5,16748312.7,18272.45,2.286428571,2.6717857145,0.38535714349999983,-0.015183233252785226
Rice,2009,Autumn     ,Meghalaya,32560.0,41798,2995.9,5073499.2,5535.2,1.542857143,2.5521818184,1.0093246753999998,-0.04611595517529644
Rice,2009,Summer     ,Meghalaya,12777.0,46943,2995.9,1990912.14,2172.09,2.171428571,2.5521818184,0.38075324739999994,-0.04611595517529644
Rice,2009,Winter     ,Meghalaya,62825.0,115388,2995.9,9789391.5,10680.25,1.802857143,2.5521818184,0.7493246753999998,-0.04611595517529644
Wheat,2009,Rabi       ,Meghalaya,405.0,718,2995.9,63107.1,68.85,1.25,1.6378,0.3877999999999999,-0.00508177570093457
Rice,2009,Kharif     ,Tamil Nadu,1845553.0,5665258,928.5,287574068.5,313744.01,3.539677419,4.2939447004,0.7542672813999998,-0.03916288575278614
Rice,2010,Kharif     ,Puducherry,4384.0,12602,1434.5875,728226.24,1052.16,2.673333333,3.5283333335,0.8550000005,-0.026797647981538435
Rice,2010,Rabi       ,Puducherry,10920.0,26585,1434.5875,1813921.2,2620.8,3.446666667,3.5283333335,0.08166666649999987,-0.026797647981538435
Rice,2010,Summer     ,Puducherry,4710.0,12773,1434.5875,782378.1,1130.4,2.7,3.5283333335,0.8283333334999998,-0.026797647981538435
Rice,2010,Autumn     ,Assam,307988.0,355825,2578.5,51159886.68,73917.12,1.272592593,2.4883846153999998,1.2157920223999998,-0.028511385842826392
Rice,2010,Summer     ,Assam,398785.0,1027575,2578.5,66242176.35,95708.4,2.342222222,2.4883846153999998,0.1461623933999996,-0.028511385842826392
Rice,2010,Winter     ,Assam,1830682.0,3649129,2578.5,304094587.0,439363.68,1.958888889,2.4883846153999998,0.5294957263999998,-0.028511385842826392
Wheat,2010,Rabi       ,Assam,44772.0,56216,2578.5,7437076.92,10745.28,1.196666667,1.2713466664000002,0.07467999940000025,-0.0038919316481200567
Rice,2010,Kharif     ,Andhra Pradesh,2921793.0,7509866,1297.0,485339035.2,701230.32,2.666818182,3.606538462,0.93972028,-0.040348145789222745
Rice,2010,Rabi       ,Andhra Pradesh,1829516.0,6909447,1297.0,303900902.8,439083.84,3.325909091,3.606538462,0.28062937099999985,-0.040348145789222745
Rice,2010,Kharif     ,Karnataka,1129304.0,3192746,1317.7,187588687.4,271032.96,2.654,2.9473214288,0.2933214288000001,-0.02526597494249578
Rice,2010,Rabi       ,Karnataka,49700.0,117501,1317.7,8255667.0,11928.0,2.668333333,2.9473214288,0.27898809579999995,-0.02526597494249578
Rice,2010,Summer     ,Karnataka,360062.0,1163725,1317.7,59809898.82,86414.88,2.935714286,2.9473214288,0.01160714279999997,-0.02526597494249578
Rice,2010,Autumn     ,Kerala,70498.28,170262,3131.8,11710469.29,16919.5872,2.236923077,2.6717857145,0.43486263749999976,-0.015183233252785226
Rice,2010,Summer     ,Kerala,51132.63,137465,3131.8,8493641.169,12271.8312,2.48,2.6717857145,0.19178571449999993,-0.015183233252785226
Rice,2010,Winter     ,Kerala,91555.59,215011,3131.8,15208299.05,21973.3416,2.202142857,2.6717857145,0.4696428574999998,-0.015183233252785226
Rice,2010,Autumn     ,Meghalaya,32596.0,42492,3119.7,5414521.56,7823.04,1.53,2.5521818184,1.0221818183999998,-0.04611595517529644
Rice,2010,Rabi       ,Meghalaya,12797.0,47413,3119.7,2125709.67,3071.28,2.077142857,2.5521818184,0.4750389613999997,-0.04611595517529644
Rice,2010,Winter     ,Meghalaya,62892.0,117116,3119.7,10446990.12,15094.08,1.828571429,2.5521818184,0.7236103893999999,-0.04611595517529644
Wheat,2010,Rabi       ,Meghalaya,393.0,704,3119.7,65281.23,94.32,1.2475,1.6378,0.39029999999999987,-0.00508177570093457
Rice,2011,Kharif     ,Puducherry,4237.0,12794,1434.5875,709782.24,1398.21,3.046666667,3.5283333335,0.4816666664999998,-0.026797647981538435
Rice,2011,Rabi       ,Puducherry,10324.0,23489,1434.5875,1729476.48,3406.92,2.856666667,3.5283333335,0.6716666665000002,-0.026797647981538435
Rice,2011,Summer     ,Puducherry,2015.0,5831,1434.5875,337552.8,664.95,2.49,3.5283333335,1.0383333334999998,-0.026797647981538435
Rice,2011,Autumn     ,Assam,276486.0,338015,1743.4,46316934.72,91240.38,1.268518519,2.4883846153999998,1.2198660963999999,-0.028511385842826392
Rice,2011,Winter     ,Assam,1875601.0,3297591,1743.4,314200679.5,618948.33,1.797037037,2.4883846153999998,0.6913475783999998,-0.028511385842826392
Wheat,2011,Rabi       ,Assam,40194.0,48592,1743.4,6733298.88,13264.02,1.169615385,1.2713466664000002,0.1017312814000002,-0.0038919316481200567
Rice,2011,Kharif     ,Andhra Pradesh,2873949.0,8563334,861.9,481443936.5,948403.17,2.909090909,3.606538462,0.6974475529999999,-0.040348145789222745
Rice,2011,Rabi       ,Andhra Pradesh,1221899.0,4328458,861.9,204692520.5,403226.67,3.031818182,3.606538462,0.5747202800000002,-0.040348145789222745
Rice,2011,Kharif     ,Karnataka,1117720.0,3218289,1178.986364,187240454.4,368847.6,2.702666667,2.9473214288,0.24465476180000012,-0.02526597494249578
Rice,2011,Rabi       ,Karnataka,43192.0,94196,1178.986364,7235523.84,14253.36,2.378181818,2.9473214288,0.5691396108000002,-0.02526597494249578
Rice,2011,Summer     ,Karnataka,255223.0,869134,1178.986364,42754956.96,84223.59,2.931428571,2.9473214288,0.015892857799999938,-0.02526597494249578
Wheat,2011,Rabi       ,Karnataka,225472.0,200932,1178.986364,37771069.44,74405.76,0.981333333,1.0787142858,0.09738095280000003,-0.014056544149348503
Rice,2011,Autumn     ,Kerala,68134.83,171662,3035.1,11413946.72,22484.4939,2.301538462,2.6717857145,0.3702472525,-0.015183233252785226
Rice,2011,Winter     ,Kerala,92734.9,248114,3035.1,15534950.45,30602.517,2.426428571,2.6717857145,0.2453571434999997,-0.015183233252785226
Rice,2011,Autumn     ,Meghalaya,32605.0,43401,4083.104545,5461989.6,10759.65,1.511428571,2.5521818184,1.0407532473999999,-0.04611595517529644
Rice,2011,Rabi       ,Meghalaya,12836.0,54206,4083.104545,2150286.72,4235.88,2.07,2.5521818184,0.48218181839999996,-0.04611595517529644
Rice,2011,Winter     ,Meghalaya,63434.0,125124,4083.104545,10626463.68,20933.22,1.91,2.5521818184,0.6421818183999999,-0.04611595517529644
Wheat,2011,Rabi       ,Meghalaya,395.0,710,4083.104545,66170.4,130.35,1.34,1.6378,0.29779999999999984,-0.00508177570093457
Rice,2011,Kharif     ,Tamil Nadu,1903772.0,7458657,926.5,318919885.4,628244.76,4.226451613,4.2939447004,0.06749308739999993,-0.03916288575278614
Rice,2012,Kharif     ,Andhra Pradesh,2487000.0,7167000,968.7,375039600.0,770970.0,2.969545455,3.606538462,0.636993007,-0.040348145789222745
Rice,2012,Rabi       ,Andhra Pradesh,1141000.0,4344000,968.7,172062800.0,353710.0,3.243636364,3.606538462,0.3629020980000002,-0.040348145789222745
Wheat,2012,Rabi       ,Andhra Pradesh,8000.0,9000,968.7,1206400.0,2480.0,1.25,1.2896666668999999,0.03966666689999987,0.0010057755036590808
Rice,2012,Autumn     ,Assam,238178.0,308745,2167.5,35917242.4,73835.18,1.291481481,2.4883846153999998,1.1969031343999998,-0.028511385842826392
Rice,2012,Winter     ,Assam,1857410.0,3655430,2167.5,280097428.0,575797.1,1.968888889,2.4883846153999998,0.5194957263999997,-0.028511385842826392
Wheat,2012,Rabi       ,Assam,33984.0,44190,2167.5,5124787.2,10535.04,1.2508,1.2713466664000002,0.020546666400000246,-0.0038919316481200567
Rice,2012,Kharif     ,Karnataka,1048427.0,2667359,956.2,158102791.6,325012.37,2.418333333,2.9473214288,0.5289880958,-0.02526597494249578
Rice,2012,Rabi       ,Karnataka,45326.0,109309,956.2,6835160.8,14051.06,2.394615385,2.9473214288,0.5527060438000002,-0.02526597494249578
Rice,2012,Summer     ,Karnataka,185162.0,587711,956.2,27922429.6,57400.22,2.747777778,2.9473214288,0.19954365079999992,-0.02526597494249578
Wheat,2012,Rabi       ,Karnataka,225274.0,178871,956.2,33971319.2,69834.94,0.846428571,1.0787142858,0.23228571480000004,-0.014056544149348503
Rice,2012,Autumn     ,Kerala,63232.0,161083,2187.6,9535385.6,19601.92,2.41,2.6717857145,0.26178571449999977,-0.015183233252785226
Rice,2012,Summer     ,Kerala,47294.0,134609,2187.6,7131935.2,14661.14,2.482142857,2.6717857145,0.18964285749999998,-0.015183233252785226
Rice,2012,Winter     ,Kerala,86751.0,212607,2187.6,13082050.8,26892.81,2.355,2.6717857145,0.3167857144999999,-0.015183233252785226
Wheat,2012,Whole Year ,Kerala,1.0,0,2187.6,150.8,0.31,0.0,2.4000000000000004,2.4000000000000004,-0.23486486486486155
Rice,2012,Autumn     ,Meghalaya,33000.0,66000,2945.3,4976400.0,10230.0,2.232857143,2.5521818184,0.31932467539999987,-0.04611595517529644
Rice,2012,Rabi       ,Meghalaya,13267.0,56786,2945.3,2000663.6,4112.77,2.13,2.5521818184,0.4221818183999999,-0.04611595517529644
Rice,2012,Winter     ,Meghalaya,63484.0,142867,2945.3,9573387.2,19680.04,2.118571429,2.5521818184,0.43361038939999963,-0.04611595517529644
Wheat,2012,Rabi       ,Meghalaya,406.0,742,2945.3,61224.8,125.86,1.356666667,1.6378,0.2811333329999999,-0.00508177570093457
Rice,2013,Kharif     ,Andhra Pradesh,1705555.0,4356822,1062.3,246435642.0,460499.85,2.715384615,3.606538462,0.891153847,-0.040348145789222745
Rice,2013,Rabi       ,Andhra Pradesh,877885.0,3636603,1062.3,126845603.7,237028.95,3.408461538,3.606538462,0.198076924,-0.040348145789222745
Wheat,2013,Rabi       ,Andhra Pradesh,348.0,249,1062.3,50282.52,93.96,0.68,1.2896666668999999,0.6096666668999998,0.0010057755036590808
Rice,2013,Autumn     ,Assam,223332.0,294440,1797.7,32269240.68,60299.64,1.386296296,2.4883846153999998,1.1020883193999997,-0.028511385842826392
Rice,2013,Winter     ,Assam,1880737.0,3709081,1797.7,271747689.1,507798.99,1.982592593,2.4883846153999998,0.5057920223999999,-0.028511385842826392
Wheat,2013,Rabi       ,Assam,31294.0,40444,1797.7,4521670.06,8449.38,1.232,1.2713466664000002,0.039346666400000174,-0.0038919316481200567
Rice,2013,Kharif     ,Goa,28330.0,80114,3642.6,4093401.7,7649.1,2.82,2.968,0.14800000000000013,-0.008664310092638022
Rice,2013,Kharif     ,Karnataka,1035111.0,3057894,1235.6,149563188.4,279479.97,2.792666667,2.9473214288,0.15465476179999982,-0.02526597494249578
Rice,2013,Rabi       ,Karnataka,40896.0,102639,1235.6,5909063.04,11041.92,2.545833333,2.9473214288,0.4014880958,-0.02526597494249578
Wheat,2013,Rabi       ,Karnataka,209079.0,210041,1235.6,30209824.71,56451.33,1.068571429,1.0787142858,0.010142856800000155,-0.014056544149348503
